vin	d(V(vout))
1.293399999999874e+000	-5.054474e-001
1.293499999999874e+000	-5.054474e-001
1.293599999999874e+000	-5.054474e-001
1.293699999999874e+000	-5.051494e-001
1.293799999999874e+000	-5.048513e-001
1.293899999999874e+000	-5.045533e-001
1.293999999999874e+000	-5.045533e-001
1.294099999999874e+000	-5.045533e-001
1.294199999999874e+000	-5.042553e-001
1.294299999999874e+000	-5.039573e-001
1.294399999999874e+000	-5.036592e-001
1.294499999999874e+000	-5.036592e-001
1.294599999999874e+000	-5.036592e-001
1.294699999999874e+000	-5.033612e-001
1.294799999999874e+000	-5.030632e-001
1.294899999999874e+000	-5.030632e-001
1.294999999999874e+000	-5.027652e-001
1.295099999999874e+000	-5.024672e-001
1.295199999999874e+000	-5.024672e-001
1.295299999999874e+000	-5.024672e-001
1.295399999999874e+000	-5.021691e-001
1.295499999999874e+000	-5.018711e-001
1.295599999999874e+000	-5.018711e-001
1.295699999999874e+000	-5.015731e-001
1.295799999999874e+000	-5.012751e-001
1.295899999999874e+000	-5.012751e-001
1.295999999999874e+000	-5.012751e-001
1.296099999999874e+000	-5.009770e-001
1.296199999999874e+000	-5.006790e-001
1.296299999999874e+000	-5.003810e-001
1.296399999999874e+000	-5.003810e-001
1.296499999999874e+000	-5.003810e-001
1.296599999999874e+000	-5.000830e-001
1.296699999999874e+000	-4.997849e-001
1.296799999999874e+000	-4.994869e-001
1.296899999999874e+000	-4.994869e-001
1.296999999999874e+000	-4.994869e-001
1.297099999999874e+000	-4.991889e-001
1.297199999999874e+000	-4.988909e-001
1.297299999999874e+000	-4.988909e-001
1.297399999999874e+000	-4.988909e-001
1.297499999999874e+000	-4.985929e-001
1.297599999999874e+000	-4.982948e-001
1.297699999999874e+000	-4.979968e-001
1.297799999999874e+000	-4.976988e-001
1.297899999999874e+000	-4.979968e-001
1.297999999999874e+000	-4.976988e-001
1.298099999999874e+000	-4.974008e-001
1.298199999999874e+000	-4.974008e-001
1.298299999999873e+000	-4.971027e-001
1.298399999999873e+000	-4.968047e-001
1.298499999999873e+000	-4.968047e-001
1.298599999999873e+000	-4.968047e-001
1.298699999999873e+000	-4.962087e-001
1.298799999999873e+000	-4.962087e-001
1.298899999999873e+000	-4.962087e-001
1.298999999999873e+000	-4.959106e-001
1.299099999999873e+000	-4.956126e-001
1.299199999999873e+000	-4.956126e-001
1.299299999999873e+000	-4.956126e-001
1.299399999999873e+000	-4.950166e-001
1.299499999999873e+000	-4.950166e-001
1.299599999999873e+000	-4.950166e-001
1.299699999999873e+000	-4.947186e-001
1.299799999999873e+000	-4.947186e-001
1.299899999999873e+000	-4.944205e-001
1.299999999999873e+000	-4.941225e-001
1.300099999999873e+000	-4.941225e-001
1.300199999999873e+000	-4.938245e-001
1.300299999999873e+000	-4.935265e-001
1.300399999999873e+000	-4.935265e-001
1.300499999999873e+000	-4.935265e-001
1.300599999999873e+000	-4.932284e-001
1.300699999999873e+000	-4.929304e-001
1.300799999999873e+000	-4.929304e-001
1.300899999999873e+000	-4.926324e-001
1.300999999999873e+000	-4.923344e-001
1.301099999999873e+000	-4.923344e-001
1.301199999999873e+000	-4.923344e-001
1.301299999999873e+000	-4.920363e-001
1.301399999999873e+000	-4.917383e-001
1.301499999999873e+000	-4.917383e-001
1.301599999999873e+000	-4.917383e-001
1.301699999999873e+000	-4.914403e-001
1.301799999999873e+000	-4.911423e-001
1.301899999999873e+000	-4.908442e-001
1.301999999999873e+000	-4.908442e-001
1.302099999999873e+000	-4.908442e-001
1.302199999999873e+000	-4.905462e-001
1.302299999999873e+000	-4.902482e-001
1.302399999999873e+000	-4.899502e-001
1.302499999999873e+000	-4.899502e-001
1.302599999999873e+000	-4.899502e-001
1.302699999999873e+000	-4.896522e-001
1.302799999999873e+000	-4.893541e-001
1.302899999999873e+000	-4.893541e-001
1.302999999999873e+000	-4.893541e-001
1.303099999999873e+000	-4.890561e-001
1.303199999999873e+000	-4.887581e-001
1.303299999999873e+000	-4.887581e-001
1.303399999999873e+000	-4.884601e-001
1.303499999999873e+000	-4.881620e-001
1.303599999999873e+000	-4.881620e-001
1.303699999999873e+000	-4.881620e-001
1.303799999999873e+000	-4.878640e-001
1.303899999999873e+000	-4.875660e-001
1.303999999999873e+000	-4.875660e-001
1.304099999999873e+000	-4.872680e-001
1.304199999999873e+000	-4.869699e-001
1.304299999999873e+000	-4.869699e-001
1.304399999999873e+000	-4.869699e-001
1.304499999999873e+000	-4.866719e-001
1.304599999999873e+000	-4.863739e-001
1.304699999999873e+000	-4.863739e-001
1.304799999999873e+000	-4.863739e-001
1.304899999999873e+000	-4.860759e-001
1.304999999999873e+000	-4.857779e-001
1.305099999999873e+000	-4.857779e-001
1.305199999999873e+000	-4.854798e-001
1.305299999999873e+000	-4.851818e-001
1.305399999999873e+000	-4.851818e-001
1.305499999999873e+000	-4.851818e-001
1.305599999999873e+000	-4.848838e-001
1.305699999999873e+000	-4.845858e-001
1.305799999999873e+000	-4.845858e-001
1.305899999999873e+000	-4.842877e-001
1.305999999999873e+000	-4.839897e-001
1.306099999999873e+000	-4.839897e-001
1.306199999999873e+000	-4.839897e-001
1.306299999999873e+000	-4.836917e-001
1.306399999999873e+000	-4.833937e-001
1.306499999999873e+000	-4.833937e-001
1.306599999999873e+000	-4.833937e-001
1.306699999999873e+000	-4.830956e-001
1.306799999999873e+000	-4.827976e-001
1.306899999999873e+000	-4.827976e-001
1.306999999999873e+000	-4.824996e-001
1.307099999999873e+000	-4.822016e-001
1.307199999999873e+000	-4.822016e-001
1.307299999999873e+000	-4.822016e-001
1.307399999999872e+000	-4.819036e-001
1.307499999999872e+000	-4.816055e-001
1.307599999999872e+000	-4.816055e-001
1.307699999999872e+000	-4.816055e-001
1.307799999999872e+000	-4.813075e-001
1.307899999999872e+000	-4.810095e-001
1.307999999999872e+000	-4.810095e-001
1.308099999999872e+000	-4.807115e-001
1.308199999999872e+000	-4.804134e-001
1.308299999999872e+000	-4.804134e-001
1.308399999999872e+000	-4.804134e-001
1.308499999999872e+000	-4.801154e-001
1.308599999999872e+000	-4.798174e-001
1.308699999999872e+000	-4.798174e-001
1.308799999999872e+000	-4.795194e-001
1.308899999999872e+000	-4.795194e-001
1.308999999999872e+000	-4.795194e-001
1.309099999999872e+000	-4.789233e-001
1.309199999999872e+000	-4.789233e-001
1.309299999999872e+000	-4.789233e-001
1.309399999999872e+000	-4.786253e-001
1.309499999999872e+000	-4.783273e-001
1.309599999999872e+000	-4.783273e-001
1.309699999999872e+000	-4.783273e-001
1.309799999999872e+000	-4.780293e-001
1.309899999999872e+000	-4.777312e-001
1.309999999999872e+000	-4.777312e-001
1.310099999999872e+000	-4.777312e-001
1.310199999999872e+000	-4.771352e-001
1.310299999999872e+000	-4.771352e-001
1.310399999999872e+000	-4.771352e-001
1.310499999999872e+000	-4.768372e-001
1.310599999999872e+000	-4.768372e-001
1.310699999999872e+000	-4.765391e-001
1.310799999999872e+000	-4.762411e-001
1.310899999999872e+000	-4.762411e-001
1.310999999999872e+000	-4.759431e-001
1.311099999999872e+000	-4.759431e-001
1.311199999999872e+000	-4.759431e-001
1.311299999999872e+000	-4.756451e-001
1.311399999999872e+000	-4.753470e-001
1.311499999999872e+000	-4.750490e-001
1.311599999999872e+000	-4.750490e-001
1.311699999999872e+000	-4.750490e-001
1.311799999999872e+000	-4.747510e-001
1.311899999999872e+000	-4.747510e-001
1.311999999999872e+000	-4.744530e-001
1.312099999999872e+000	-4.741549e-001
1.312199999999872e+000	-4.741549e-001
1.312299999999872e+000	-4.738569e-001
1.312399999999872e+000	-4.738569e-001
1.312499999999872e+000	-4.738569e-001
1.312599999999872e+000	-4.735589e-001
1.312699999999872e+000	-4.732609e-001
1.312799999999872e+000	-4.732609e-001
1.312899999999872e+000	-4.729629e-001
1.312999999999872e+000	-4.729629e-001
1.313099999999872e+000	-4.729629e-001
1.313199999999872e+000	-4.723668e-001
1.313299999999872e+000	-4.723668e-001
1.313399999999872e+000	-4.723668e-001
1.313499999999872e+000	-4.720688e-001
1.313599999999872e+000	-4.717708e-001
1.313699999999872e+000	-4.717708e-001
1.313799999999872e+000	-4.717708e-001
1.313899999999872e+000	-4.714727e-001
1.313999999999872e+000	-4.711747e-001
1.314099999999872e+000	-4.711747e-001
1.314199999999872e+000	-4.711747e-001
1.314299999999872e+000	-4.705787e-001
1.314399999999872e+000	-4.705787e-001
1.314499999999872e+000	-4.705787e-001
1.314599999999872e+000	-4.702806e-001
1.314699999999872e+000	-4.702806e-001
1.314799999999872e+000	-4.699826e-001
1.314899999999872e+000	-4.696846e-001
1.314999999999872e+000	-4.696846e-001
1.315099999999872e+000	-4.696846e-001
1.315199999999872e+000	-4.693866e-001
1.315299999999872e+000	-4.693866e-001
1.315399999999872e+000	-4.690886e-001
1.315499999999872e+000	-4.687905e-001
1.315599999999872e+000	-4.687905e-001
1.315699999999872e+000	-4.684925e-001
1.315799999999872e+000	-4.684925e-001
1.315899999999872e+000	-4.684925e-001
1.315999999999872e+000	-4.681945e-001
1.316099999999872e+000	-4.678965e-001
1.316199999999872e+000	-4.678965e-001
1.316299999999872e+000	-4.675984e-001
1.316399999999872e+000	-4.675984e-001
1.316499999999871e+000	-4.675984e-001
1.316599999999871e+000	-4.670024e-001
1.316699999999871e+000	-4.670024e-001
1.316799999999871e+000	-4.670024e-001
1.316899999999871e+000	-4.667044e-001
1.316999999999871e+000	-4.667044e-001
1.317099999999871e+000	-4.664063e-001
1.317199999999871e+000	-4.661083e-001
1.317299999999871e+000	-4.661083e-001
1.317399999999871e+000	-4.661083e-001
1.317499999999871e+000	-4.658103e-001
1.317599999999871e+000	-4.655123e-001
1.317699999999871e+000	-4.655123e-001
1.317799999999871e+000	-4.655123e-001
1.317899999999871e+000	-4.652143e-001
1.317999999999871e+000	-4.649162e-001
1.318099999999871e+000	-4.649162e-001
1.318199999999871e+000	-4.649162e-001
1.318299999999871e+000	-4.646182e-001
1.318399999999871e+000	-4.643202e-001
1.318499999999871e+000	-4.643202e-001
1.318599999999871e+000	-4.640222e-001
1.318699999999871e+000	-4.640222e-001
1.318799999999871e+000	-4.640222e-001
1.318899999999871e+000	-4.634261e-001
1.318999999999871e+000	-4.634261e-001
1.319099999999871e+000	-4.634261e-001
1.319199999999871e+000	-4.631281e-001
1.319299999999871e+000	-4.631281e-001
1.319399999999871e+000	-4.628301e-001
1.319499999999871e+000	-4.625320e-001
1.319599999999871e+000	-4.625320e-001
1.319699999999871e+000	-4.625320e-001
1.319799999999871e+000	-4.622340e-001
1.319899999999871e+000	-4.622340e-001
1.319999999999871e+000	-4.619360e-001
1.320099999999871e+000	-4.616380e-001
1.320199999999871e+000	-4.619360e-001
1.320299999999871e+000	-4.616380e-001
1.320399999999871e+000	-4.613400e-001
1.320499999999871e+000	-4.610419e-001
1.320599999999871e+000	-4.610419e-001
1.320699999999871e+000	-4.610419e-001
1.320799999999871e+000	-4.607439e-001
1.320899999999871e+000	-4.604459e-001
1.320999999999871e+000	-4.601479e-001
1.321099999999871e+000	-4.604459e-001
1.321199999999871e+000	-4.601479e-001
1.321299999999871e+000	-4.598498e-001
1.321399999999871e+000	-4.598498e-001
1.321499999999871e+000	-4.595518e-001
1.321599999999871e+000	-4.595518e-001
1.321699999999871e+000	-4.595518e-001
1.321799999999871e+000	-4.592538e-001
1.321899999999871e+000	-4.589558e-001
1.321999999999871e+000	-4.589558e-001
1.322099999999871e+000	-4.589558e-001
1.322199999999871e+000	-4.586577e-001
1.322299999999871e+000	-4.583597e-001
1.322399999999871e+000	-4.583597e-001
1.322499999999871e+000	-4.580617e-001
1.322599999999871e+000	-4.577637e-001
1.322699999999871e+000	-4.577637e-001
1.322799999999871e+000	-4.577637e-001
1.322899999999871e+000	-4.577637e-001
1.322999999999871e+000	-4.574656e-001
1.323099999999871e+000	-4.571676e-001
1.323199999999871e+000	-4.571676e-001
1.323299999999871e+000	-4.568696e-001
1.323399999999871e+000	-4.568696e-001
1.323499999999871e+000	-4.568696e-001
1.323599999999871e+000	-4.562736e-001
1.323699999999871e+000	-4.562736e-001
1.323799999999871e+000	-4.562736e-001
1.323899999999871e+000	-4.559755e-001
1.323999999999871e+000	-4.559755e-001
1.324099999999871e+000	-4.556775e-001
1.324199999999871e+000	-4.553795e-001
1.324299999999871e+000	-4.553795e-001
1.324399999999871e+000	-4.553795e-001
1.324499999999871e+000	-4.553795e-001
1.324599999999871e+000	-4.550815e-001
1.324699999999871e+000	-4.547834e-001
1.324799999999871e+000	-4.547834e-001
1.324899999999871e+000	-4.544854e-001
1.324999999999871e+000	-4.541874e-001
1.325099999999871e+000	-4.541874e-001
1.325199999999871e+000	-4.541874e-001
1.325299999999871e+000	-4.538894e-001
1.325399999999871e+000	-4.538894e-001
1.325499999999870e+000	-4.538894e-001
1.325599999999870e+000	-4.532933e-001
1.325699999999870e+000	-4.532933e-001
1.325799999999870e+000	-4.532933e-001
1.325899999999870e+000	-4.529953e-001
1.325999999999870e+000	-4.529953e-001
1.326099999999870e+000	-4.526973e-001
1.326199999999870e+000	-4.526973e-001
1.326299999999870e+000	-4.523993e-001
1.326399999999870e+000	-4.521012e-001
1.326499999999870e+000	-4.523993e-001
1.326599999999870e+000	-4.521012e-001
1.326699999999870e+000	-4.518032e-001
1.326799999999870e+000	-4.518032e-001
1.326899999999870e+000	-4.515052e-001
1.326999999999870e+000	-4.512072e-001
1.327099999999870e+000	-4.512072e-001
1.327199999999870e+000	-4.512072e-001
1.327299999999870e+000	-4.512072e-001
1.327399999999870e+000	-4.509091e-001
1.327499999999870e+000	-4.506111e-001
1.327599999999870e+000	-4.506111e-001
1.327699999999870e+000	-4.503131e-001
1.327799999999870e+000	-4.500151e-001
1.327899999999870e+000	-4.500151e-001
1.327999999999870e+000	-4.500151e-001
1.328099999999870e+000	-4.500151e-001
1.328199999999870e+000	-4.497170e-001
1.328299999999870e+000	-4.494190e-001
1.328399999999870e+000	-4.494190e-001
1.328499999999870e+000	-4.491210e-001
1.328599999999870e+000	-4.491210e-001
1.328699999999870e+000	-4.491210e-001
1.328799999999870e+000	-4.485250e-001
1.328899999999870e+000	-4.485250e-001
1.328999999999870e+000	-4.485250e-001
1.329099999999870e+000	-4.482269e-001
1.329199999999870e+000	-4.482269e-001
1.329299999999870e+000	-4.482269e-001
1.329399999999870e+000	-4.479289e-001
1.329499999999870e+000	-4.476309e-001
1.329599999999870e+000	-4.476309e-001
1.329699999999870e+000	-4.476309e-001
1.329799999999870e+000	-4.473329e-001
1.329899999999870e+000	-4.470348e-001
1.329999999999870e+000	-4.470348e-001
1.330099999999870e+000	-4.467368e-001
1.330199999999870e+000	-4.467368e-001
1.330299999999870e+000	-4.467368e-001
1.330399999999870e+000	-4.464388e-001
1.330499999999870e+000	-4.461408e-001
1.330599999999870e+000	-4.461408e-001
1.330699999999870e+000	-4.461408e-001
1.330799999999870e+000	-4.458427e-001
1.330899999999870e+000	-4.458427e-001
1.330999999999870e+000	-4.455447e-001
1.331099999999870e+000	-4.452467e-001
1.331199999999870e+000	-4.452467e-001
1.331299999999870e+000	-4.452467e-001
1.331399999999870e+000	-4.449487e-001
1.331499999999870e+000	-4.446507e-001
1.331599999999870e+000	-4.446507e-001
1.331699999999870e+000	-4.446507e-001
1.331799999999870e+000	-4.446507e-001
1.331899999999870e+000	-4.443526e-001
1.331999999999870e+000	-4.440546e-001
1.332099999999870e+000	-4.440546e-001
1.332199999999870e+000	-4.437566e-001
1.332299999999870e+000	-4.434586e-001
1.332399999999870e+000	-4.434586e-001
1.332499999999870e+000	-4.434586e-001
1.332599999999870e+000	-4.434586e-001
1.332699999999870e+000	-4.431605e-001
1.332799999999870e+000	-4.428625e-001
1.332899999999870e+000	-4.428625e-001
1.332999999999870e+000	-4.425645e-001
1.333099999999870e+000	-4.425645e-001
1.333199999999870e+000	-4.425645e-001
1.333299999999870e+000	-4.422665e-001
1.333399999999870e+000	-4.419684e-001
1.333499999999870e+000	-4.419684e-001
1.333599999999870e+000	-4.419684e-001
1.333699999999870e+000	-4.416704e-001
1.333799999999870e+000	-4.413724e-001
1.333899999999870e+000	-4.413724e-001
1.333999999999870e+000	-4.413724e-001
1.334099999999870e+000	-4.410744e-001
1.334199999999870e+000	-4.410744e-001
1.334299999999870e+000	-4.407763e-001
1.334399999999870e+000	-4.404783e-001
1.334499999999870e+000	-4.404783e-001
1.334599999999869e+000	-4.404783e-001
1.334699999999869e+000	-4.404783e-001
1.334799999999869e+000	-4.401803e-001
1.334899999999869e+000	-4.398823e-001
1.334999999999869e+000	-4.398823e-001
1.335099999999869e+000	-4.395843e-001
1.335199999999869e+000	-4.392862e-001
1.335299999999869e+000	-4.395843e-001
1.335399999999869e+000	-4.392862e-001
1.335499999999869e+000	-4.389882e-001
1.335599999999869e+000	-4.389882e-001
1.335699999999869e+000	-4.386902e-001
1.335799999999869e+000	-4.386902e-001
1.335899999999869e+000	-4.386902e-001
1.335999999999869e+000	-4.383922e-001
1.336099999999869e+000	-4.383922e-001
1.336199999999869e+000	-4.383922e-001
1.336299999999869e+000	-4.377961e-001
1.336399999999869e+000	-4.377961e-001
1.336499999999869e+000	-4.377961e-001
1.336599999999869e+000	-4.374981e-001
1.336699999999869e+000	-4.374981e-001
1.336799999999869e+000	-4.372001e-001
1.336899999999869e+000	-4.369020e-001
1.336999999999869e+000	-4.369020e-001
1.337099999999869e+000	-4.369020e-001
1.337199999999869e+000	-4.369020e-001
1.337299999999869e+000	-4.366040e-001
1.337399999999869e+000	-4.363060e-001
1.337499999999869e+000	-4.363060e-001
1.337599999999869e+000	-4.363060e-001
1.337699999999869e+000	-4.360080e-001
1.337799999999869e+000	-4.357100e-001
1.337899999999869e+000	-4.357100e-001
1.337999999999869e+000	-4.357100e-001
1.338099999999869e+000	-4.354119e-001
1.338199999999869e+000	-4.354119e-001
1.338299999999869e+000	-4.354119e-001
1.338399999999869e+000	-4.348159e-001
1.338499999999869e+000	-4.348159e-001
1.338599999999869e+000	-4.348159e-001
1.338699999999869e+000	-4.345179e-001
1.338799999999869e+000	-4.345179e-001
1.338899999999869e+000	-4.345179e-001
1.338999999999869e+000	-4.342198e-001
1.339099999999869e+000	-4.339218e-001
1.339199999999869e+000	-4.339218e-001
1.339299999999869e+000	-4.339218e-001
1.339399999999869e+000	-4.336238e-001
1.339499999999869e+000	-4.333258e-001
1.339599999999869e+000	-4.333258e-001
1.339699999999869e+000	-4.333258e-001
1.339799999999869e+000	-4.330277e-001
1.339899999999869e+000	-4.330277e-001
1.339999999999869e+000	-4.330277e-001
1.340099999999869e+000	-4.324317e-001
1.340199999999869e+000	-4.324317e-001
1.340299999999869e+000	-4.324317e-001
1.340399999999869e+000	-4.321337e-001
1.340499999999869e+000	-4.321337e-001
1.340599999999869e+000	-4.321337e-001
1.340699999999869e+000	-4.318357e-001
1.340799999999869e+000	-4.315376e-001
1.340899999999869e+000	-4.315376e-001
1.340999999999869e+000	-4.315376e-001
1.341099999999869e+000	-4.312396e-001
1.341199999999869e+000	-4.312396e-001
1.341299999999869e+000	-4.312396e-001
1.341399999999869e+000	-4.306436e-001
1.341499999999869e+000	-4.306436e-001
1.341599999999869e+000	-4.306436e-001
1.341699999999869e+000	-4.303455e-001
1.341799999999869e+000	-4.303455e-001
1.341899999999869e+000	-4.303455e-001
1.341999999999869e+000	-4.300475e-001
1.342099999999869e+000	-4.297495e-001
1.342199999999869e+000	-4.297495e-001
1.342299999999869e+000	-4.297495e-001
1.342399999999869e+000	-4.294515e-001
1.342499999999869e+000	-4.294515e-001
1.342599999999869e+000	-4.294515e-001
1.342699999999869e+000	-4.288554e-001
1.342799999999869e+000	-4.288554e-001
1.342899999999869e+000	-4.288554e-001
1.342999999999869e+000	-4.285574e-001
1.343099999999869e+000	-4.285574e-001
1.343199999999869e+000	-4.285574e-001
1.343299999999869e+000	-4.282594e-001
1.343399999999869e+000	-4.279613e-001
1.343499999999869e+000	-4.279613e-001
1.343599999999869e+000	-4.279613e-001
1.343699999999868e+000	-4.279613e-001
1.343799999999868e+000	-4.276633e-001
1.343899999999868e+000	-4.273653e-001
1.343999999999868e+000	-4.273653e-001
1.344099999999868e+000	-4.270673e-001
1.344199999999868e+000	-4.270673e-001
1.344299999999868e+000	-4.270673e-001
1.344399999999868e+000	-4.267693e-001
1.344499999999868e+000	-4.264712e-001
1.344599999999868e+000	-4.264712e-001
1.344699999999868e+000	-4.264712e-001
1.344799999999868e+000	-4.261732e-001
1.344899999999868e+000	-4.261732e-001
1.344999999999868e+000	-4.258752e-001
1.345099999999868e+000	-4.255772e-001
1.345199999999868e+000	-4.258752e-001
1.345299999999868e+000	-4.255772e-001
1.345399999999868e+000	-4.252791e-001
1.345499999999868e+000	-4.252791e-001
1.345599999999868e+000	-4.252791e-001
1.345699999999868e+000	-4.249811e-001
1.345799999999868e+000	-4.246831e-001
1.345899999999868e+000	-4.249811e-001
1.345999999999868e+000	-4.246831e-001
1.346099999999868e+000	-4.243851e-001
1.346199999999868e+000	-4.243851e-001
1.346299999999868e+000	-4.240870e-001
1.346399999999868e+000	-4.240870e-001
1.346499999999868e+000	-4.240870e-001
1.346599999999868e+000	-4.237890e-001
1.346699999999868e+000	-4.234910e-001
1.346799999999868e+000	-4.234910e-001
1.346899999999868e+000	-4.234910e-001
1.346999999999868e+000	-4.231930e-001
1.347099999999868e+000	-4.231930e-001
1.347199999999868e+000	-4.231930e-001
1.347299999999868e+000	-4.228950e-001
1.347399999999868e+000	-4.225969e-001
1.347499999999868e+000	-4.225969e-001
1.347599999999868e+000	-4.225969e-001
1.347699999999868e+000	-4.222989e-001
1.347799999999868e+000	-4.220009e-001
1.347899999999868e+000	-4.220009e-001
1.347999999999868e+000	-4.220009e-001
1.348099999999868e+000	-4.217029e-001
1.348199999999868e+000	-4.217029e-001
1.348299999999868e+000	-4.217029e-001
1.348399999999868e+000	-4.214048e-001
1.348499999999868e+000	-4.211068e-001
1.348599999999868e+000	-4.211068e-001
1.348699999999868e+000	-4.211068e-001
1.348799999999868e+000	-4.208088e-001
1.348899999999868e+000	-4.208088e-001
1.348999999999868e+000	-4.205108e-001
1.349099999999868e+000	-4.205108e-001
1.349199999999868e+000	-4.205108e-001
1.349299999999868e+000	-4.202127e-001
1.349399999999868e+000	-4.199147e-001
1.349499999999868e+000	-4.199147e-001
1.349599999999868e+000	-4.199147e-001
1.349699999999868e+000	-4.196167e-001
1.349799999999868e+000	-4.196167e-001
1.349899999999868e+000	-4.193187e-001
1.349999999999868e+000	-4.190207e-001
1.350099999999868e+000	-4.193187e-001
1.350199999999868e+000	-4.190207e-001
1.350299999999868e+000	-4.187226e-001
1.350399999999868e+000	-4.187226e-001
1.350499999999868e+000	-4.187226e-001
1.350599999999868e+000	-4.187226e-001
1.350699999999868e+000	-4.181266e-001
1.350799999999868e+000	-4.181266e-001
1.350899999999868e+000	-4.181266e-001
1.350999999999868e+000	-4.178286e-001
1.351099999999868e+000	-4.178286e-001
1.351199999999868e+000	-4.178286e-001
1.351299999999868e+000	-4.175305e-001
1.351399999999868e+000	-4.175305e-001
1.351499999999868e+000	-4.175305e-001
1.351599999999868e+000	-4.169345e-001
1.351699999999868e+000	-4.169345e-001
1.351799999999868e+000	-4.169345e-001
1.351899999999868e+000	-4.166365e-001
1.351999999999868e+000	-4.166365e-001
1.352099999999868e+000	-4.166365e-001
1.352199999999868e+000	-4.163384e-001
1.352299999999868e+000	-4.163384e-001
1.352399999999868e+000	-4.163384e-001
1.352499999999868e+000	-4.160404e-001
1.352599999999868e+000	-4.157424e-001
1.352699999999868e+000	-4.157424e-001
1.352799999999867e+000	-4.157424e-001
1.352899999999867e+000	-4.154444e-001
1.352999999999867e+000	-4.151464e-001
1.353099999999867e+000	-4.151464e-001
1.353199999999867e+000	-4.151464e-001
1.353299999999867e+000	-4.148483e-001
1.353399999999867e+000	-4.148483e-001
1.353499999999867e+000	-4.148483e-001
1.353599999999867e+000	-4.145503e-001
1.353699999999867e+000	-4.142523e-001
1.353799999999867e+000	-4.142523e-001
1.353899999999867e+000	-4.142523e-001
1.353999999999867e+000	-4.139543e-001
1.354099999999867e+000	-4.139543e-001
1.354199999999867e+000	-4.139543e-001
1.354299999999867e+000	-4.136562e-001
1.354399999999867e+000	-4.133582e-001
1.354499999999867e+000	-4.133582e-001
1.354599999999867e+000	-4.133582e-001
1.354699999999867e+000	-4.130602e-001
1.354799999999867e+000	-4.130602e-001
1.354899999999867e+000	-4.130602e-001
1.354999999999867e+000	-4.127622e-001
1.355099999999867e+000	-4.124641e-001
1.355199999999867e+000	-4.124641e-001
1.355299999999867e+000	-4.124641e-001
1.355399999999867e+000	-4.121661e-001
1.355499999999867e+000	-4.121661e-001
1.355599999999867e+000	-4.121661e-001
1.355699999999867e+000	-4.115701e-001
1.355799999999867e+000	-4.115701e-001
1.355899999999867e+000	-4.118681e-001
1.355999999999867e+000	-4.115701e-001
1.356099999999867e+000	-4.112720e-001
1.356199999999867e+000	-4.109740e-001
1.356299999999867e+000	-4.109740e-001
1.356399999999867e+000	-4.109740e-001
1.356499999999867e+000	-4.109740e-001
1.356599999999867e+000	-4.106760e-001
1.356699999999867e+000	-4.103780e-001
1.356799999999867e+000	-4.106760e-001
1.356899999999867e+000	-4.103780e-001
1.356999999999867e+000	-4.100800e-001
1.357099999999867e+000	-4.100800e-001
1.357199999999867e+000	-4.097819e-001
1.357299999999867e+000	-4.097819e-001
1.357399999999867e+000	-4.097819e-001
1.357499999999867e+000	-4.094839e-001
1.357599999999867e+000	-4.094839e-001
1.357699999999867e+000	-4.091859e-001
1.357799999999867e+000	-4.091859e-001
1.357899999999867e+000	-4.091859e-001
1.357999999999867e+000	-4.088879e-001
1.358099999999867e+000	-4.088879e-001
1.358199999999867e+000	-4.085898e-001
1.358299999999867e+000	-4.082918e-001
1.358399999999867e+000	-4.082918e-001
1.358499999999867e+000	-4.082918e-001
1.358599999999867e+000	-4.082918e-001
1.358699999999867e+000	-4.079938e-001
1.358799999999867e+000	-4.079938e-001
1.358899999999867e+000	-4.079938e-001
1.358999999999867e+000	-4.073977e-001
1.359099999999867e+000	-4.073977e-001
1.359199999999867e+000	-4.073977e-001
1.359299999999867e+000	-4.073977e-001
1.359399999999867e+000	-4.070997e-001
1.359499999999867e+000	-4.068017e-001
1.359599999999867e+000	-4.070997e-001
1.359699999999867e+000	-4.068017e-001
1.359799999999867e+000	-4.065037e-001
1.359899999999867e+000	-4.065037e-001
1.359999999999867e+000	-4.065037e-001
1.360099999999867e+000	-4.062057e-001
1.360199999999867e+000	-4.059076e-001
1.360299999999867e+000	-4.059076e-001
1.360399999999867e+000	-4.059076e-001
1.360499999999867e+000	-4.059076e-001
1.360599999999867e+000	-4.056096e-001
1.360699999999867e+000	-4.056096e-001
1.360799999999867e+000	-4.056096e-001
1.360899999999867e+000	-4.050136e-001
1.360999999999867e+000	-4.050136e-001
1.361099999999867e+000	-4.050136e-001
1.361199999999867e+000	-4.047155e-001
1.361299999999867e+000	-4.047155e-001
1.361399999999867e+000	-4.047155e-001
1.361499999999867e+000	-4.047155e-001
1.361599999999867e+000	-4.044175e-001
1.361699999999867e+000	-4.041195e-001
1.361799999999867e+000	-4.041195e-001
1.361899999999866e+000	-4.041195e-001
1.361999999999866e+000	-4.038215e-001
1.362099999999866e+000	-4.035234e-001
1.362199999999866e+000	-4.035234e-001
1.362299999999866e+000	-4.035234e-001
1.362399999999866e+000	-4.035234e-001
1.362499999999866e+000	-4.032254e-001
1.362599999999866e+000	-4.032254e-001
1.362699999999866e+000	-4.032254e-001
1.362799999999866e+000	-4.026294e-001
1.362899999999866e+000	-4.026294e-001
1.362999999999866e+000	-4.026294e-001
1.363099999999866e+000	-4.026294e-001
1.363199999999866e+000	-4.026294e-001
